,codigo_ocorrencia,classificacao,tipo,localidade,uf,pais,aerodromo,dia_ocorrencia,horario,sera_investigada,comando_investigador,status_investigacao,numero_relatorio,relatorio_publicado,dia_publicacao,quantidade_recomendacoes,aeronaves_envolvidas,saida_pista,dia_extracao,modelo,tipo_motor,equipamento,quantidade_motores,nivel_dano,categoria_aviacao,fase_operacao
1730,28256,ACIDENTE,MANOBRAS A BAIXA ALTURA,MOGI GUAÇU,SP,BRASIL,****,2007-01-07,11:30:00,SIM,SERIPA-4,FINALIZADA,A-112/CENIPA/2012,1.0,2012-10-17,2,1,,2016-07-30,EMB-202,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,ESPECIALIZADA,ESPECIALIZADA
1731,53150,ACIDENTE,PERDA DE CONTROLE EM VOO,MOGI MIRIM,SP,BRASIL,SDMJ,2014-01-31,21:00:00,***,SERIPA-4,,,,,0,1,,2016-07-30,***,***,***,0.0,DESTRUÍDA,EXPERIMENTAL,DECOLAGEM
1732,50339,ACIDENTE,FALHA DO MOTOR EM VOO,MOGI MIRIM,SP,BRASIL,****,2013-11-29,19:30:00,SIM,SERIPA-4,ATIVA,A-210/CENIPA/2013,,,0,1,,2016-07-30,EMB-202A,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,AGRÍCOLA,DECOLAGEM
1733,46356,ACIDENTE,PERDA DE CONTROLE EM VOO,TAPIRAMUTÁ,BA,BRASIL,****,2012-09-22,15:50:00,SIM,SERIPA-2,FINALIZADA,A-173/CENIPA/2013,1.0,2013-12-12,3,1,,2016-07-30,170A,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,ESPECIALIZADA,ESPECIALIZADA
1734,46576,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,IPATINGA,MG,BRASIL,SBIP,2012-10-28,17:30:00,SIM,CENIPA,ATIVA,IG-592/CENIPA/2016,,,0,1,,2016-07-30,ATR-42-500,TURBOÉLICE,AVIÃO,2.0,NENHUM,REGULAR,DECOLAGEM
1735,41670,INCIDENTE GRAVE,FALHA DE SISTEMA / COMPONENTE,IPATINGA,MG,BRASIL,****,2010-06-28,12:45:00,SIM,CENIPA,ATIVA,A DEFINIR,,,0,1,1.0,2016-07-30,ATR-42-300,TURBOÉLICE,AVIÃO,2.0,SUBSTANCIAL,REGULAR,CORRIDA APÓS POUSO
1736,44238,INCIDENTE GRAVE,FALHA DE SISTEMA / COMPONENTE,IPATINGA,MG,BRASIL,****,2011-04-01,19:10:00,SIM,SERIPA-3,ATIVA,A DEFINIR,,,0,1,,2016-07-30,PA-28R-200,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,CRUZEIRO
1737,46153,ACIDENTE,PERDA DE CONTROLE EM VOO,UAUÁ,BA,BRASIL,****,2012-07-14,14:40:00,***,SERIPA-2,,,,,0,1,,2016-07-30,EXPERIMENT,PISTÃO,ULTRALEVE,1.0,DESTRUÍDA,EXPERIMENTAL,DECOLAGEM
1738,30595,ACIDENTE,PERDA DE CONTROLE NO SOLO,ITAJUBÁ,MG,BRASIL,****,2007-09-19,13:40:00,SIM,SERIPA-3,FINALIZADA,A-002/CENIPA/2010,1.0,2010-03-19,9,1,,2016-07-30,AS 365 N3,TURBOEIXO,HELICÓPTERO,2.0,SUBSTANCIAL,PARTICULAR,PARTIDA DO MOTOR
1739,49154,ACIDENTE,PERDA DE CONTROLE NO SOLO,NOVA INDEPENDÊNCIA,SP,BRASIL,****,2013-07-25,20:00:00,SIM,SERIPA-4,ATIVA,A-135/CENIPA/2013,,,0,1,,2016-07-30,210,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,CORRIDA APÓS POUSO
1740,40267,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,VERA CRUZ,BA,BRASIL,SNVR,2010-04-04,11:00:00,SIM,SERIPA-2,ATIVA,IG-580/CENIPA/2016,,,0,1,,2016-07-30,PA-31,PISTÃO,AVIÃO,2.0,NENHUM,TÁXI AÉREO,CRUZEIRO
1741,42386,ACIDENTE,POUSO ANTES DA PISTA,VITÓRIA DA CONQUISTA,BA,BRASIL,SBQV,2010-08-25,17:40:00,SIM,CENIPA,ATIVA,A-512/CENIPA/2016,,,0,1,1.0,2016-07-30,EMB-145LU,JATO,AVIÃO,2.0,DESTRUÍDA,REGULAR,RETA FINAL
1742,37357,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,VITÓRIA DA CONQUISTA,BA,BRASIL,****,2009-05-22,21:40:00,SIM,SERIPA-2,FINALIZADA,A-091/CENIPA/2010,1.0,2010-12-06,2,1,,2016-07-30,R44 II,PISTÃO,HELICÓPTERO,1.0,DESTRUÍDA,PARTICULAR,DESCIDA
1743,29495,ACIDENTE,FALHA DO MOTOR EM VOO,VITÓRIA DA CONQUISTA,BA,BRASIL,SBQV,2007-06-16,12:30:00,SIM,SERIPA-2,FINALIZADA,A-589/CENIPA/2014,1.0,2014-09-29,0,1,,2016-07-30,35,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,DECOLAGEM
1744,44813,ACIDENTE,OUTROS TIPOS,NOVO HORIZONTE,SP,BRASIL,****,2011-07-13,03:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-721C,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,POUSO
1745,41900,ACIDENTE,FALHA DE SISTEMA / COMPONENTE,NOVO HORIZONTE,SP,BRASIL,****,2010-07-16,19:20:00,SIM,SERIPA-4,FINALIZADA,A-035/CENIPA/2013,1.0,2013-12-12,3,1,,2016-07-30,R44 II,PISTÃO,HELICÓPTERO,1.0,DESTRUÍDA,PARTICULAR,CRUZEIRO
1746,26121,ACIDENTE,FALHA DO MOTOR EM VOO,NOVO HORIZONTE,SP,BRASIL,****,2006-01-16,14:20:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,PA-25-260,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,AGRÍCOLA,ESPECIALIZADA
1747,27490,ACIDENTE,COLISÃO COM OBSTÁCULO NO SOLO,WENCESLAU GUIMARÃES,BA,BRASIL,****,2006-07-23,16:00:00,SIM,SERIPA-2,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-712,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,POUSO
1748,44141,ACIDENTE,FALHA DO MOTOR EM VOO,OLÍMPIA,SP,BRASIL,****,2011-03-23,12:30:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-720C,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,CRUZEIRO
1749,43452,ACIDENTE,FALHA DO MOTOR EM VOO,OLÍMPIA,SP,BRASIL,****,2010-12-03,12:00:00,SIM,SERIPA-4,FINALIZADA,ENCERRADA NO RAI,,,0,1,,2016-07-30,EMB-721D,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,CRUZEIRO
1750,46842,ACIDENTE,PERDA DE CONTROLE EM VOO,ITUIUTABA,MG,BRASIL,****,2012-12-22,21:30:00,***,SERIPA-3,,,,,0,1,,2016-07-30,RV-7A,PISTÃO,AVIÃO,1.0,DESTRUÍDA,EXPERIMENTAL,MANOBRA
1751,45072,ACIDENTE,PERDA DE CONTROLE NO SOLO,ORLÂNDIA,SP,BRASIL,SDOR,2011-09-17,15:45:00,SIM,SERIPA-4,FINALIZADA,A-615/CENIPA/2014,1.0,2015-03-20,0,1,1.0,2016-07-30,EMB-712,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,CORRIDA APÓS POUSO
1752,35515,ACIDENTE,FALHA DO MOTOR EM VOO,ORLÂNDIA,SP,BRASIL,****,2009-03-02,15:15:00,SIM,SERIPA-4,FINALIZADA,A-074/CENIPA/2010,1.0,2010-09-24,2,1,,2016-07-30,172P,PISTÃO,AVIÃO,1.0,LEVE,PARTICULAR,CRUZEIRO
1753,45055,ACIDENTE,POUSO SEM TREM,ORLÂNDIA,SP,BRASIL,SDOR,2011-09-02,20:35:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,PA-34-220T,PISTÃO,AVIÃO,2.0,SUBSTANCIAL,PARTICULAR,POUSO
1754,44879,ACIDENTE,PERDA DE CONTROLE EM VOO,OSASCO,SP,BRASIL,****,2011-07-25,17:25:00,SIM,SERIPA-4,FINALIZADA,A-523/CENIPA/2014,1.0,2014-08-22,0,1,,2016-07-30,R22,PISTÃO,HELICÓPTERO,1.0,SUBSTANCIAL,INSTRUÇÃO,OPERAÇÃO DE SOLO
1755,44762,ACIDENTE,PERDA DE CONTROLE EM VOO,OSASCO,SP,BRASIL,****,2011-07-11,13:35:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,R22 BETA,PISTÃO,HELICÓPTERO,1.0,SUBSTANCIAL,INSTRUÇÃO,MANOBRA
1756,51567,ACIDENTE,PERDA DE CONTROLE NO SOLO,OUROESTE,SP,BRASIL,****,2014-06-17,18:00:00,SIM,SERIPA-4,FINALIZADA,A-110/CENIPA/2014,1.0,2015-05-15,0,1,,2016-07-30,PA-36-375,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,AGRÍCOLA,POUSO
1757,44592,ACIDENTE,INDETERMINADA,OURO VERDE,SP,BRASIL,****,2011-05-28,19:40:00,***,SERIPA-4,,,,,0,1,,2016-07-30,VIMANA R-12,PISTÃO,ULTRALEVE,1.0,***,EXPERIMENTAL,INDETERMINADA
1758,53327,ACIDENTE,FALHA DO MOTOR EM VOO,PACAEMBU,SP,BRASIL,,2015-06-14,18:00:00,***,SERIPA-4,,,,,0,1,,2016-07-30,RANS S-9,PISTÃO,ULTRALEVE,1.0,SUBSTANCIAL,EXPERIMENTAL,CRUZEIRO
1759,53463,ACIDENTE,PANE SECA,PACAEMBU,SP,BRASIL,****,2015-08-24,15:00:00,SIM,SERIPA-4,FINALIZADA,A-116/CENIPA/2015,1.0,2016-06-16,0,1,,2016-07-30,A188B,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,AGRÍCOLA,ESPECIALIZADA
1760,45572,ACIDENTE,PERDA DE CONTROLE EM VOO,PALESTINA,SP,BRASIL,****,2012-02-06,20:30:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-202,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,ESPECIALIZADA
1761,47648,ACIDENTE,FALHA DO MOTOR EM VOO,JAÍBA,MG,BRASIL,****,2013-04-20,12:00:00,SIM,SERIPA-3,FINALIZADA,A-073/CENIPA/2013,1.0,2013-08-26,0,1,,2016-07-30,PA-25-235,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,ESPECIALIZADA,DECOLAGEM
1762,44533,ACIDENTE,PANE SECA,JAÍBA,MG,BRASIL,****,2011-05-10,20:30:00,SIM,SERIPA-3,ATIVA,A DEFINIR,,,0,1,0.0,2016-07-30,172M,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,POUSO
1763,44670,ACIDENTE,PANE SECA,JANAÚBA,MG,BRASIL,****,2011-06-02,10:00:00,SIM,SERIPA-3,ATIVA,A DEFINIR,,,0,1,,2016-07-30,PA-25-235,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,AGRÍCOLA,ESPECIALIZADA
1764,52634,ACIDENTE,FALHA DO MOTOR EM VOO,PARAGUAÇU PAULISTA,SP,BRASIL,****,2014-10-09,11:40:00,SIM,SERIPA-4,ATIVA,A-169/CENIPA/2014,,,0,1,,2016-07-30,EMB-201A,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,AGRÍCOLA,ESPECIALIZADA
1765,51434,ACIDENTE,FALHA DO MOTOR EM VOO,JOÃO MONLEVADE,MG,BRASIL,****,2014-03-04,19:30:00,***,SERIPA-3,,,,,0,1,,2016-07-30,MCC VENTURA,PISTÃO,ULTRALEVE,1.0,SUBSTANCIAL,EXPERIMENTAL,MANOBRA
1766,52958,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,PAULÍNIA,SP,BRASIL,****,2013-07-13,17:36:00,***,SERIPA-4,,,,,0,1,,2016-07-30,ADVENTURE,PISTÃO,ULTRALEVE,1.0,DESTRUÍDA,EXPERIMENTAL,POUSO
1767,52638,ACIDENTE,OUTROS TIPOS,JUATUBA,MG,BRASIL,****,2014-10-17,20:30:00,SIM,SERIPA-3,FINALIZADA,A-173/CENIPA/2014,1.0,2016-06-23,0,1,,2016-07-30,R22 BETA,PISTÃO,HELICÓPTERO,1.0,SUBSTANCIAL,PARTICULAR,CRUZEIRO
1768,52635,ACIDENTE,FALHA DO MOTOR EM VOO,JUATUBA,MG,BRASIL,****,2014-10-10,18:00:00,SIM,SERIPA-3,FINALIZADA,A-170/CENIPA/2014,1.0,2016-07-14,1,1,,2016-07-30,172N,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,MANOBRA
1769,38659,ACIDENTE,PERDA DE CONTROLE NO SOLO,JUIZ DE FORA,MG,BRASIL,SBJF,2009-10-20,18:00:00,SIM,SERIPA-3,ATIVA,A DEFINIR,,,0,1,,2016-07-30,AB-115,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,DECOLAGEM
1770,27668,ACIDENTE,PERDA DE CONTROLE NO SOLO,JUIZ DE FORA,MG,BRASIL,SBJF,2006-09-14,17:45:00,SIM,SERIPA-3,FINALIZADA,A-502/CENIPA/2016,1.0,2016-03-18,0,1,1.0,2016-07-30,AB-115,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,DECOLAGEM
1771,46705,INCIDENTE GRAVE,POUSO SEM TREM,JUIZ DE FORA,MG,BRASIL,SBJF,2012-12-12,17:50:00,SIM,SERIPA-3,FINALIZADA,IG-157/CENIPA/2013,1.0,2013-11-13,0,1,1.0,2016-07-30,EMB-810C,PISTÃO,AVIÃO,2.0,SUBSTANCIAL,INSTRUÇÃO,POUSO
1772,49152,ACIDENTE,PERDA DE CONTROLE NO SOLO,JUIZ DE FORA,MG,BRASIL,SBJF,2013-07-27,13:20:00,SIM,SERIPA-3,FINALIZADA,A-138/CENIPA/2013,1.0,2015-02-09,0,1,1.0,2016-07-30,PA-28-140,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,POUSO
1773,46202,ACIDENTE,CFIT - COLISÃO EM VOO CONTROLADO COM O TERRENO,JUIZ DE FORA,MG,BRASIL,****,2012-07-28,10:45:00,SIM,SERIPA-3,FINALIZADA,A-004/CENIPA/2014,1.0,2014-07-15,1,1,,2016-07-30,B200,TURBOÉLICE,AVIÃO,2.0,DESTRUÍDA,PARTICULAR,APROXIMAÇÃO FINAL
1774,38495,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,JUIZ DE FORA,MG,BRASIL,SBJF,2009-04-21,15:57:00,SIM,SERIPA-3,ATIVA,A DEFINIR,,,0,1,,2016-07-30,AB-115,PISTÃO,AVIÃO,1.0,NENHUM,INSTRUÇÃO,ARREMETIDA NO SOLO
1775,31276,ACIDENTE,COLISÃO EM VOO COM OBSTÁCULO,JUIZ DE FORA,MG,BRASIL,****,2007-12-15,22:48:00,SIM,SERIPA-3,FINALIZADA,A-067/CENIPA/2013,1.0,2013-11-10,3,1,,2016-07-30,AB-115,PISTÃO,AVIÃO,1.0,DESTRUÍDA,INSTRUÇÃO,MANOBRA
1776,37535,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,JUIZ DE FORA,MG,BRASIL,****,2009-06-02,20:10:00,SIM,SERIPA-3,ATIVA,A DEFINIR,,,0,1,,2016-07-30,AB-115,PISTÃO,AVIÃO,1.0,LEVE,INSTRUÇÃO,ARREMETIDA NO SOLO
1777,48878,INCIDENTE GRAVE,COM TREM DE POUSO,PENÁPOLIS,SP,BRASIL,SDPN,2013-06-25,12:30:00,SIM,SERIPA-4,FINALIZADA,IG-118/CENIPA/2013,1.0,2014-06-02,0,1,,2016-07-30,58,PISTÃO,AVIÃO,2.0,SUBSTANCIAL,PARTICULAR,ARREMETIDA NO SOLO
1778,47298,ACIDENTE,COLISÃO COM OBSTÁCULO NO SOLO,PEREIRA BARRETO,SP,BRASIL,SNXI,2013-03-31,23:43:00,***,SERIPA-4,,,,,0,1,,2016-07-30,FOX V5 ADVANCED,PISTÃO,ULTRALEVE,1.0,SUBSTANCIAL,EXPERIMENTAL,POUSO
1779,52934,ACIDENTE,PERDA DE CONTROLE EM VOO,LAGOA FORMOSA,MG,BRASIL,****,2014-01-03,21:00:00,SIM,SERIPA-3,ATIVA,A-001/CENIPA/2014,,,0,1,,2016-07-30,EMB-201A,PISTÃO,AVIÃO,1.0,DESTRUÍDA,AGRÍCOLA,ESPECIALIZADA
1780,43727,ACIDENTE,PERDA DE CONTROLE NO SOLO,PIACATU,SP,BRASIL,****,2010-12-11,03:00:00,NÃO,SERIPA-4,FINALIZADA,ENCERRADA NO RAI,,,0,1,,2016-07-30,EMB-721C,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,CORRIDA APÓS POUSO
1781,53223,ACIDENTE,INDETERMINADA,PINDORAMA,SP,BRASIL,****,2015-04-22,12:45:00,SIM,SERIPA-4,FINALIZADA,A-062/CENIPA/2015,1.0,2016-06-16,0,1,,2016-07-30,EMB-202A,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,AGRÍCOLA,DECOLAGEM
1782,50324,ACIDENTE,FALHA DO MOTOR EM VOO,LAVRAS,MG,BRASIL,****,2013-11-04,13:30:00,SIM,SERIPA-3,FINALIZADA,A-199/CENIPA/2013,1.0,2014-08-22,0,1,,2016-07-30,PA-25-235,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,AGRÍCOLA,CIRCUITO DE TRÁFEGO
1783,38839,ACIDENTE,PANE SECA,PINHALZINHO,SP,BRASIL,****,2009-11-22,19:20:00,SIM,SERIPA-4,FINALIZADA,A-574/CENIPA/2014,1.0,2014-08-15,0,1,,2016-07-30,T210R,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,CRUZEIRO
1784,45217,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,PIQUETE,SP,BRASIL,****,2011-10-25,21:35:00,SIM,CENIPA,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-505,JATO,AVIÃO,2.0,LEVE,PARTICULAR,DESCIDA
1785,45282,ACIDENTE,PERDA DE CONTROLE NO SOLO,PIRACICABA,SP,BRASIL,****,2011-11-26,12:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,EMB-202,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,AGRÍCOLA,DECOLAGEM
1786,40067,ACIDENTE,PERDA DE CONTROLE NO SOLO,PIRACICABA,SP,BRASIL,SDPW,2009-11-18,19:00:00,SIM,SERIPA-4,FINALIZADA,A-048/CENIPA/2011,1.0,2011-08-01,9,1,,2016-07-30,AB-115,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,TÁXI
1787,46858,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,PIRACICABA,SP,BRASIL,SDPW,2013-01-18,17:45:00,SIM,SERIPA-4,ATIVA,A-008/CENIPA/2013,,,0,1,,2016-07-30,152,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,POUSO
1788,34503,ACIDENTE,PERDA DE CONTROLE NO SOLO,PIRACICABA,SP,BRASIL,SDPW,2008-11-26,13:45:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,152,PISTÃO,AVIÃO,1.0,LEVE,INSTRUÇÃO,CORRIDA APÓS POUSO
1789,30041,INCIDENTE GRAVE,PERDA DE CONTROLE EM VOO,PIRACICABA,SP,BRASIL,****,2007-03-16,20:20:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,ATR-42-300,TURBOÉLICE,AVIÃO,2.0,***,REGULAR,SUBIDA
1790,45602,ACIDENTE,INDETERMINADA,PIRACICABA,SP,BRASIL,****,2011-06-14,20:00:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,56-C,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,INDETERMINADA
1791,53333,ACIDENTE,PERDA DE CONTROLE NO SOLO,PIRACICABA,SP,BRASIL,SDPW,2015-06-17,19:30:00,SIM,SERIPA-4,FINALIZADA,A-090/CENIPA/2015,1.0,2016-04-22,2,1,1.0,2016-07-30,8KCAB,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,CORRIDA APÓS POUSO
1792,42760,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PIRACICABA,SP,BRASIL,SDPW,2010-09-10,11:10:00,SIM,SERIPA-4,FINALIZADA,IG-612/CENIPA/2014,1.0,2015-03-20,0,1,,2016-07-30,PA-34-200,PISTÃO,AVIÃO,2.0,LEVE,INSTRUÇÃO,CORRIDA APÓS POUSO
1793,52274,ACIDENTE,FALHA DE SISTEMA / COMPONENTE,PIRAJUÍ,SP,BRASIL,****,2014-08-27,09:50:00,SIM,SERIPA-4,ATIVA,A-146/CENIPA/2014,,,0,1,,2016-07-30,F33A,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,PARTICULAR,CRUZEIRO
1794,40270,INCIDENTE GRAVE,FOGO NO SOLO,PIRASSUNUNGA,SP,BRASIL,SDPY,2010-04-15,20:15:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,152,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,PARTIDA DO MOTOR
1795,37376,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,PIRASSUNUNGA,SP,BRASIL,****,2009-05-25,22:14:00,SIM,SERIPA-4,FINALIZADA,A-064/CENIPA/2013,1.0,2013-12-30,2,1,,2016-07-30,A330-223,JATO,AVIÃO,2.0,NENHUM,REGULAR,DESCIDA
1796,40357,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PIRASSUNUNGA,SP,BRASIL,SDPY,2009-11-07,20:15:00,SIM,SERIPA-4,FINALIZADA,IG-571/CENIPA/2014,1.0,2015-02-09,2,1,,2016-07-30,56-C-1,PISTÃO,AVIÃO,1.0,LEVE,INSTRUÇÃO,CORRIDA APÓS POUSO
1797,45089,ACIDENTE,POUSO LONGO,MANHUAÇU,MG,BRASIL,****,2011-10-07,20:38:00,SIM,SERIPA-3,FINALIZADA, A - 515/CENIPA/2015,1.0,2016-06-30,0,1,1.0,2016-07-30,550,JATO,AVIÃO,2.0,SUBSTANCIAL,PARTICULAR,POUSO
1798,29175,ACIDENTE,FALHA DO MOTOR EM VOO,POLONI,SP,BRASIL,****,2007-04-26,12:00:00,SIM,SERIPA-4,FINALIZADA,A-064/CENIPA/2012,1.0,2012-07-03,4,1,,2016-07-30,206B,TURBOEIXO,HELICÓPTERO,1.0,SUBSTANCIAL,TÁXI AÉREO,CRUZEIRO
1799,46977,ACIDENTE,INDETERMINADA,PORTO FELIZ,SP,BRASIL,****,2013-02-06,22:00:00,SIM,SERIPA-4,ATIVA,A-028/CENIPA/2013,,,0,1,,2016-07-30,58,PISTÃO,AVIÃO,2.0,SUBSTANCIAL,PARTICULAR,INDETERMINADA
1800,50995,ACIDENTE,PERDA DE CONTROLE EM VOO,POTIRENDABA,SP,BRASIL,****,2014-03-26,21:20:00,SIM,SERIPA-4,FINALIZADA,A-063/CENIPA/2014,1.0,2015-02-09,1,1,,2016-07-30,EMB-201A,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,AGRÍCOLA,ESPECIALIZADA
1801,47081,ACIDENTE,FALHA DO MOTOR EM VOO,PRADÓPOLIS,SP,BRASIL,****,2013-03-02,13:30:00,SIM,SERIPA-4,ATIVA,A-043/CENIPA/2013,,,0,1,,2016-07-30,R66,TURBOEIXO,HELICÓPTERO,1.0,SUBSTANCIAL,PARTICULAR,CRUZEIRO
1802,38845,ACIDENTE,COM COMANDOS DE VOO,PRAIA GRANDE,SP,BRASIL,****,2009-12-23,15:20:00,SIM,SERIPA-4,FINALIZADA,A-015/CENIPA/2012,1.0,2012-02-22,2,1,,2016-07-30,170A,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,ESPECIALIZADA,OUTRA FASE
1803,48729,ACIDENTE,FALHA DO MOTOR EM VOO,PRESIDENTE BERNARDES,SP,BRASIL,****,2013-06-07,10:40:00,***,SERIPA-4,,,,,0,1,,2016-07-30,JABIRU J250,PISTÃO,ULTRALEVE,1.0,SUBSTANCIAL,EXPERIMENTAL,CRUZEIRO
1804,48762,ACIDENTE,COM HÉLICE,PRESIDENTE VENCESLAU,SP,BRASIL,****,2013-06-01,17:35:00,SIM,SERIPA-4,FINALIZADA,A-106/CENIPA/2013,1.0,2014-04-24,0,1,,2016-07-30,PA-30,PISTÃO,AVIÃO,2.0,SUBSTANCIAL,INSTRUÇÃO,MANOBRA
1805,49892,ACIDENTE,FALHA DO MOTOR EM VOO,PROMISSÃO,SP,BRASIL,****,2013-10-14,20:10:00,SIM,SERIPA-4,FINALIZADA,A-186/CENIPA/2013,1.0,2014-03-28,1,1,,2016-07-30,EMB-202,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,ESPECIALIZADA,ESPECIALIZADA
1806,38280,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,MINAS NOVAS,MG,BRASIL,****,2009-07-19,14:40:00,SIM,SERIPA-3,ATIVA,A DEFINIR,,,0,1,,2016-07-30,C90,TURBOÉLICE,AVIÃO,2.0,LEVE,TÁXI AÉREO,SUBIDA
1807,35682,ACIDENTE,PERDA DE CONTROLE EM VOO,MONTE CARMELO,MG,BRASIL,****,2009-01-21,14:30:00,SIM,SERIPA-3,ATIVA,A DEFINIR,,,0,1,,2016-07-30,A188B,PISTÃO,AVIÃO,1.0,DESTRUÍDA,AGRÍCOLA,ESPECIALIZADA
1808,50992,ACIDENTE,INDETERMINADA,RIBEIRÃO PRETO,SP,BRASIL,****,2014-03-23,13:55:00,SIM,SERIPA-4,ATIVA,A-060/CENIPA/2014,,,0,1,,2016-07-30,R22 BETA,PISTÃO,HELICÓPTERO,1.0,SUBSTANCIAL,INSTRUÇÃO,MANOBRA
1809,43633,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2011-01-01,19:35:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,10,1,1.0,2016-07-30,EMB-145LR,JATO,AVIÃO,2.0,NENHUM,REGULAR,CORRIDA APÓS POUSO
1810,34537,ACIDENTE,POUSO SEM TREM,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2008-11-30,16:35:00,SIM,SERIPA-4,ATIVA,A DEFINIR,,,0,1,,2016-07-30,AMT-100,PISTÃO,AVIÃO,1.0,LEVE,PARTICULAR,POUSO
1811,30640,ACIDENTE,POUSO BRUSCO,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2007-09-22,14:30:00,SIM,SERIPA-4,FINALIZADA,A-063/CENIPA/2010,1.0,2010-07-15,1,1,,2016-07-30,AB-115,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,POUSO
1812,46755,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2012-12-21,09:43:00,SIM,SERIPA-4,FINALIZADA,IG-159/CENIPA/2013,1.0,2013-10-21,0,1,1.0,2016-07-30,AB-115,PISTÃO,AVIÃO,1.0,SUBSTANCIAL,INSTRUÇÃO,POUSO
